Country,date,Cancer cases
India,Dec 1 2002,3586528
India,Jan 1 2003,3135638
India,Feb 1 2003,4861320
India,Mar 1 2003,3532020
India,Apr 1 2003,4410779
India,May 1 2003,4957298
India,Jun 1 2003,4382640
India,Jul 1 2003,3564560
India,Aug 1 2003,3168887
India,Sep 1 2003,2050809
India,Oct 1 2003,3839831
India,Nov 1 2003,2256204
India,Dec 1 2003,4558064
India,Jan 1 2004,4995989
India,Feb 1 2004,4139372
India,Mar 1 2004,1923332
India,Apr 1 2004,3261749
India,May 1 2004,2846037
India,Jun 1 2004,4978820
India,Jul 1 2004,2398946
India,Aug 1 2004,4848287
India,Sep 1 2004,2596780
India,Oct 1 2004,3300822
India,Nov 1 2004,3590881
India,Dec 1 2004,4755863
India,Jan 1 2005,2084108
India,Feb 1 2005,4117547
India,Mar 1 2005,4475996
India,Apr 1 2005,3280826
India,May 1 2005,3612653
India,Jun 1 2005,4744527
India,Jul 1 2005,4487012
India,Aug 1 2005,4901945
India,Sep 1 2005,3864731
India,Oct 1 2005,2435839
India,Nov 1 2005,2680639
India,Dec 1 2005,2254014
India,Jan 1 2006,4672250
India,Feb 1 2006,3969833
India,Mar 1 2006,2046096
India,Apr 1 2006,4161731
India,May 1 2006,4625168
India,Jun 1 2006,2066277
India,Jul 1 2006,4589151
India,Aug 1 2006,3704121
India,Sep 1 2006,3656317
India,Oct 1 2006,2233904
India,Nov 1 2006,3236278
India,Dec 1 2006,3246144
India,Jan 1 2007,3597435
India,Feb 1 2007,4600474
India,Mar 1 2007,2970845
India,Apr 1 2007,2735083
India,May 1 2007,3459672
India,Jun 1 2007,3431945
India,Jul 1 2007,2120073
India,Aug 1 2007,4090710
India,Sep 1 2007,2206298
India,Oct 1 2007,2174463
India,Nov 1 2007,3572690
India,Dec 1 2007,4712839
India,Jan 1 2008,3363623
India,Feb 1 2008,1900689
India,Mar 1 2008,3659679
India,Apr 1 2008,2319351
India,May 1 2008,3247096
India,Jun 1 2008,4682369
India,Jul 1 2008,2890700
India,Aug 1 2008,4505252
India,Sep 1 2008,4113234
India,Oct 1 2008,2510091
India,Nov 1 2008,3531557
India,Dec 1 2008,2116068
India,Jan 1 2009,4121631
India,Feb 1 2009,2623083
India,Mar 1 2009,4603955
India,Apr 1 2009,2009592
India,May 1 2009,4375325
India,Jun 1 2009,3244591
India,Jul 1 2009,3579703
India,Aug 1 2009,2839448
India,Sep 1 2009,3408921
India,Oct 1 2009,1990944
India,Nov 1 2009,2473425
India,Dec 1 2009,2902346
India,Jan 1 2010,3801893
India,Feb 1 2010,4778112
India,Mar 1 2010,3521032
USA,Jan 1 2000,4994575
USA,Feb 1 2000,2489382
USA,Mar 1 2000,3044383
USA,Apr 1 2000,4450639
USA,May 1 2000,4886324
USA,Jun 1 2000,4792815
USA,Jul 1 2000,2880108
USA,Aug 1 2000,2109237
USA,Sep 1 2000,3693058
USA,Oct 1 2000,4892331
USA,Nov 1 2000,4812388
USA,Dec 1 2000,3284077
USA,Jan 1 2001,2806980
USA,Feb 1 2001,4032065
USA,Mar 1 2001,3606967
USA,Apr 1 2001,3436244
USA,May 1 2001,2156928
USA,Jun 1 2001,3818408
USA,Jul 1 2001,4217000
USA,Aug 1 2001,2248807
USA,Sep 1 2001,4039759
USA,Oct 1 2001,4411916
USA,Nov 1 2001,4924223
USA,Dec 1 2001,4543308
USA,Jan 1 2002,3486956
USA,Feb 1 2002,4654597
USA,Mar 1 2002,4357786
USA,Apr 1 2002,2944260
USA,May 1 2002,3135573
USA,Jun 1 2002,2923327
USA,Jul 1 2002,3894943
USA,Aug 1 2002,3840840
USA,Sep 1 2002,3878481
USA,Oct 1 2002,4976817
USA,Nov 1 2002,3932421
USA,Dec 1 2002,3635052
USA,Jan 1 2003,4583675
USA,Feb 1 2003,3171061
USA,Mar 1 2003,3716446
USA,Apr 1 2003,3511264
USA,May 1 2003,3059038
USA,Jun 1 2003,2018418
USA,Jul 1 2003,4513840
USA,Aug 1 2003,2405282
USA,Sep 1 2003,3587818
USA,Oct 1 2003,4348268
USA,Nov 1 2003,4436873
USA,Dec 1 2003,1915201
USA,Jan 1 2004,3854900
USA,Feb 1 2004,3201501
USA,Mar 1 2004,1941249
USA,Apr 1 2004,3832270
USA,May 1 2004,1969364
USA,Jun 1 2004,4080578
USA,Jul 1 2004,3772935
USA,Aug 1 2004,2617998
USA,Sep 1 2004,3179941
USA,Oct 1 2004,2225522
USA,Nov 1 2004,4953561
USA,Dec 1 2004,4070566
USA,Jan 1 2005,4431987
USA,Feb 1 2005,2000877
USA,Mar 1 2005,3796571
USA,Apr 1 2005,4859065
USA,May 1 2005,2945890
USA,Jun 1 2005,3469379
USA,Jul 1 2005,2676658
USA,Aug 1 2005,4237127
USA,Sep 1 2005,2896106
USA,Oct 1 2005,4520984
USA,Nov 1 2005,4720122
USA,Dec 1 2005,2716665
USA,Jan 1 2006,2081960
USA,Feb 1 2006,3783546
USA,Mar 1 2006,3901114
USA,Apr 1 2006,3370650
USA,May 1 2006,4514324
USA,Jun 1 2006,4235994
USA,Jul 1 2006,2393564
USA,Aug 1 2006,2863202
USA,Sep 1 2006,4395542
USA,Oct 1 2006,4303259
USA,Nov 1 2006,3858601
USA,Dec 1 2006,1978257
USA,Jan 1 2007,4285330
USA,Feb 1 2007,2541675
USA,Mar 1 2007,2165619
USA,Apr 1 2007,2067871
USA,May 1 2007,4775884
USA,Jun 1 2007,4653465
USA,Jul 1 2007,3431743
USA,Aug 1 2007,1967566
USA,Sep 1 2007,2154281
USA,Oct 1 2007,3658832
USA,Nov 1 2007,3043602
USA,Dec 1 2007,3967941
USA,Jan 1 2008,4170779
USA,Feb 1 2008,1906158
USA,Mar 1 2008,4134237
USA,Apr 1 2008,3399152
USA,May 1 2008,2726547
USA,Jun 1 2008,3762634
USA,Jul 1 2008,2631107
USA,Aug 1 2008,4962243
USA,Sep 1 2008,2760049
USA,Oct 1 2008,2554810
USA,Nov 1 2008,3095463
USA,Dec 1 2008,3499634
USA,Jan 1 2009,3401613
USA,Feb 1 2009,3725446
USA,Mar 1 2009,2129230
USA,Apr 1 2009,2893741
USA,May 1 2009,4240114
USA,Jun 1 2009,1904537
USA,Jul 1 2009,3031237
USA,Aug 1 2009,3717063
USA,Sep 1 2009,4714770
USA,Oct 1 2009,2976600
USA,Nov 1 2009,3935641
USA,Dec 1 2009,4677392
USA,Jan 1 2010,3749816
USA,Feb 1 2010,4903832
USA,Mar 1 2010,3554878
China,Jan 1 2000,2430148
China,Feb 1 2000,2959855
China,Mar 1 2000,2899419
China,Apr 1 2000,4735991
China,May 1 2000,4098363
China,Jun 1 2000,2881407
China,Jul 1 2000,2589964
China,Aug 1 2000,3775987
China,Sep 1 2000,2567467
China,Oct 1 2000,1922483
China,Nov 1 2000,4332186
China,Dec 1 2000,3635088
China,Jan 1 2001,4439961
China,Feb 1 2001,4911463
China,Mar 1 2001,4714903
China,Apr 1 2001,3828568
China,May 1 2001,3775418
China,Jun 1 2001,3051667
China,Jul 1 2001,2621621
China,Aug 1 2001,3266565
China,Sep 1 2001,4671862
China,Oct 1 2001,4466848
China,Nov 1 2001,2502567
China,Dec 1 2001,3766433
China,Jan 1 2002,4768359
China,Feb 1 2002,2995413
China,Mar 1 2002,3740179
China,Apr 1 2002,2608412
China,May 1 2002,4871791
China,Jun 1 2002,3315249
China,Jul 1 2002,3346898
China,Aug 1 2002,3893558
China,Sep 1 2002,2328127
China,Oct 1 2002,1944697
China,Nov 1 2002,4537719
China,Dec 1 2002,2825520
China,Jan 1 2003,2555601
China,Feb 1 2003,4686458
China,Mar 1 2003,2038559
China,Apr 1 2003,2963392
China,May 1 2003,2478518
China,Jun 1 2003,4064143
China,Jul 1 2003,2344166
China,Aug 1 2003,2077549
China,Sep 1 2003,2483000
China,Oct 1 2003,3787836
China,Nov 1 2003,2843319
China,Dec 1 2003,4756715
China,Jan 1 2004,4412488
China,Feb 1 2004,4012502
China,Mar 1 2004,2107644
China,Apr 1 2004,3427242
China,May 1 2004,4735700
China,Jun 1 2004,4359905
China,Jul 1 2004,3762149
China,Aug 1 2004,4600309
China,Sep 1 2004,4207210
China,Oct 1 2004,2701273
China,Nov 1 2004,2846572
China,Dec 1 2004,3657471
China,Jan 1 2005,3214141
China,Feb 1 2005,2504710
China,Mar 1 2005,3289831
China,Apr 1 2005,4066744
China,May 1 2005,3882177
China,Jun 1 2005,3644775
China,Jul 1 2005,3364513
China,Aug 1 2005,2508754
China,Sep 1 2005,4522673
China,Oct 1 2005,4451231
China,Nov 1 2005,2770389
China,Dec 1 2005,4355912
China,Jan 1 2006,3088104
China,Feb 1 2006,3179679
China,Mar 1 2006,4748913
China,Apr 1 2006,1959424
China,May 1 2006,4346904
China,Jun 1 2006,2194416
China,Jul 1 2006,2440842
China,Aug 1 2006,2446302
China,Sep 1 2006,4864134
China,Oct 1 2006,3201152
China,Nov 1 2006,3148839
China,Dec 1 2006,1900616
China,Jan 1 2007,3469083
China,Feb 1 2007,3828827
China,Mar 1 2007,3172993
China,Apr 1 2007,2999114
China,May 1 2007,4946636
China,Jun 1 2007,2621860
China,Jul 1 2007,3076047
China,Aug 1 2007,2880859
China,Sep 1 2007,4198309
China,Oct 1 2007,2619877
China,Nov 1 2007,3790459
China,Dec 1 2007,2192536
China,Jan 1 2008,2137430
China,Feb 1 2008,2037428
China,Mar 1 2008,3106449
China,Apr 1 2008,2038937
China,May 1 2008,3955163
China,Jun 1 2008,3186263
China,Jul 1 2008,2602732
China,Aug 1 2008,4728471
China,Sep 1 2008,3024220
China,Oct 1 2008,3987083
China,Nov 1 2008,4571627
China,Dec 1 2008,4874782
China,Jan 1 2009,2259058
China,Feb 1 2009,3173497
China,Mar 1 2009,3828371
China,Apr 1 2009,4238146
China,May 1 2009,4710262
China,Jun 1 2009,3923262
China,Jul 1 2009,3759794
China,Aug 1 2009,2651930
China,Sep 1 2009,2547595
China,Oct 1 2009,4851815
China,Nov 1 2009,2757621
China,Dec 1 2009,1986059
China,Jan 1 2010,4577455
China,Feb 1 2010,4306885
China,Mar 1 2010,3570960
UAE,Jan 1 2000,1324897
UAE,Feb 1 2000,925744
UAE,Mar 1 2000,1705915
UAE,Apr 1 2000,1396530
UAE,May 1 2000,1844918
UAE,Jun 1 2000,1724418
UAE,Jul 1 2000,1203317
UAE,Aug 1 2000,1129834
UAE,Sep 1 2000,1727020
UAE,Oct 1 2000,1742678
UAE,Nov 1 2000,1147055
UAE,Dec 1 2000,1055239
UAE,Jan 1 2001,1373500
UAE,Feb 1 2001,1250789
UAE,Mar 1 2001,1111043
UAE,Apr 1 2001,1175175
UAE,May 1 2001,1817176
UAE,Jun 1 2001,1235413
UAE,Jul 1 2001,1002134
UAE,Aug 1 2001,975231
UAE,Sep 1 2001,1055507
UAE,Oct 1 2001,1393026
UAE,Nov 1 2001,1513938
UAE,Dec 1 2001,1425489
UAE,Jan 1 2002,1113107
UAE,Feb 1 2002,1529062
UAE,Mar 1 2002,911116
UAE,Apr 1 2002,1790330
UAE,May 1 2002,1333126
UAE,Jun 1 2002,1292353
UAE,Jul 1 2002,1385329
UAE,Aug 1 2002,1226716
UAE,Sep 1 2002,1008054
UAE,Oct 1 2002,1878330
UAE,Nov 1 2002,1340018
UAE,Dec 1 2002,1737243
UAE,Jan 1 2003,1118017
UAE,Feb 1 2003,998990
UAE,Mar 1 2003,1424116
UAE,Apr 1 2003,1223605
UAE,May 1 2003,1159092
UAE,Jun 1 2003,1426705
UAE,Jul 1 2003,1212777
UAE,Aug 1 2003,1174610
UAE,Sep 1 2003,1830371
UAE,Oct 1 2003,1077735
UAE,Nov 1 2003,914429
UAE,Dec 1 2003,1488746
UAE,Jan 1 2004,1829174
UAE,Feb 1 2004,910467
UAE,Mar 1 2004,1044023
UAE,Apr 1 2004,1283130
UAE,May 1 2004,1331282
UAE,Jun 1 2004,1642558
UAE,Jul 1 2004,938640
UAE,Aug 1 2004,992203
UAE,Sep 1 2004,1198158
UAE,Oct 1 2004,1248996
UAE,Nov 1 2004,977313
UAE,Dec 1 2004,924185
UAE,Jan 1 2005,1263061
UAE,Feb 1 2005,1782588
UAE,Mar 1 2005,1501469
UAE,Apr 1 2005,1862012
UAE,May 1 2005,1349080
UAE,Jun 1 2005,1602214
UAE,Jul 1 2005,1666576
UAE,Aug 1 2005,1865685
UAE,Sep 1 2005,1411199
UAE,Oct 1 2005,1880385
UAE,Nov 1 2005,1701769
UAE,Dec 1 2005,1351163
UAE,Jan 1 2006,1329908
UAE,Feb 1 2006,1271403
UAE,Mar 1 2006,1281668
UAE,Apr 1 2006,1220877
UAE,May 1 2006,1277262
UAE,Jun 1 2006,1541405
UAE,Jul 1 2006,938000
UAE,Aug 1 2006,1508088
UAE,Sep 1 2006,1405489
UAE,Oct 1 2006,1038251
UAE,Nov 1 2006,948950
UAE,Dec 1 2006,1085212
UAE,Jan 1 2007,1576306
UAE,Feb 1 2007,1667182
UAE,Mar 1 2007,1497182
UAE,Apr 1 2007,1639546
UAE,May 1 2007,1089467
UAE,Jun 1 2007,1321382
UAE,Jul 1 2007,966091
UAE,Aug 1 2007,1317869
UAE,Sep 1 2007,1348054
UAE,Oct 1 2007,1507442
UAE,Nov 1 2007,1380268
UAE,Dec 1 2007,1462498
UAE,Jan 1 2008,948487
UAE,Feb 1 2008,1813596
UAE,Mar 1 2008,1152198
UAE,Apr 1 2008,1202422
UAE,May 1 2008,941050
UAE,Jun 1 2008,1365486
UAE,Jul 1 2008,1276212
UAE,Aug 1 2008,1380067
UAE,Sep 1 2008,1447205
UAE,Oct 1 2008,1321844
UAE,Nov 1 2008,1457667
UAE,Dec 1 2008,1691876
UAE,Jan 1 2009,1571595
UAE,Feb 1 2009,999238
UAE,Mar 1 2009,1621602
UAE,Apr 1 2009,1797803
UAE,May 1 2009,1210932
UAE,Jun 1 2009,1352487
UAE,Jul 1 2009,1302825
UAE,Aug 1 2009,1337188
UAE,Sep 1 2009,1419615
UAE,Oct 1 2009,1462401
UAE,Nov 1 2009,1110648
UAE,Dec 1 2009,941052
UAE,Jan 1 2010,1796528
UAE,Feb 1 2010,1465451
UAE,Mar 1 2010,1613648
